id,victim_id,victim_guild_id,victim_level,attacker_id,attacker_guild_id,attacker_level,zone_id,killed_at,killmail_raw_id
"3188,538,"""","""",528,"""","""",23,""2018-07-12 22:05:34+02"",3188"
"3189,538,"""","""",61,"""","""",23,""2018-07-12 21:22:44+02"",3189"
"3190,126,2,"""",415,1,"""",5,""2018-07-12 19:28:07+02"",3190"
"3191,441,2,"""",415,1,"""",5,""2018-07-12 19:21:29+02"",3191"
"3192,86,2,"""",415,1,"""",5,""2018-07-12 19:19:37+02"",3192"
"3193,126,2,"""",362,1,"""",5,""2018-07-12 19:17:35+02"",3193"
"3194,15,2,"""",362,1,"""",5,""2018-07-12 19:17:10+02"",3194"
"3195,190,"""","""",483,7,"""",9,""2018-07-12 18:46:20+02"",3195"
"3196,546,"""","""",306,"""","""",19,""2018-07-12 18:23:33+02"",3196"
"3197,302,"""","""",52,"""","""",24,""2018-07-12 18:15:35+02"",3197"
"3198,15,2,"""",10,1,"""",1,""2018-07-12 18:13:03+02"",3198"
"3199,86,2,"""",482,7,"""",9,""2018-07-12 18:09:02+02"",3199"
"3200,293,"""","""",546,"""","""",19,""2018-07-12 18:07:52+02"",3200"
"3201,86,2,"""",482,7,"""",9,""2018-07-12 18:06:14+02"",3201"
"3202,25,6,"""",15,2,"""",1,""2018-07-12 17:52:02+02"",3202"
"3203,164,2,"""",409,"""","""",28,""2018-07-12 13:47:23+02"",3203"
"3204,506,2,"""",409,"""","""",1,""2018-07-12 13:12:24+02"",3204"
"3205,104,1,"""",126,2,"""",10,""2018-07-12 10:06:34+02"",3205"
"3206,10,1,"""",190,"""","""",1,""2018-07-12 10:03:08+02"",3206"
"3207,358,2,"""",378,1,"""",22,""2018-07-12 08:30:43+02"",3207"
"3208,332,1,"""",18,2,"""",32,""2018-07-12 08:28:35+02"",3208"
"3209,503,1,"""",126,2,"""",32,""2018-07-12 08:28:34+02"",3209"
"3210,318,1,"""",18,2,"""",32,""2018-07-12 08:27:54+02"",3210"
"3211,590,26,"""",148,2,"""",32,""2018-07-12 08:16:27+02"",3211"
"3212,332,1,"""",18,2,"""",32,""2018-07-12 08:16:19+02"",3212"
"3213,587,"""","""",583,"""","""",19,""2018-07-12 08:09:49+02"",3213"
"3214,59,2,"""",240,"""","""",10,""2018-07-12 08:01:27+02"",3214"
"3215,59,2,"""",357,"""","""",19,""2018-07-12 07:47:06+02"",3215"
"3216,126,2,"""",292,1,"""",32,""2018-07-12 07:46:26+02"",3216"
"3217,126,2,"""",292,1,"""",32,""2018-07-12 07:44:53+02"",3217"
"3218,358,2,"""",136,1,"""",32,""2018-07-12 07:40:43+02"",3218"
"3219,126,2,"""",104,1,"""",32,""2018-07-12 07:27:50+02"",3219"
"3220,59,2,"""",240,"""","""",22,""2018-07-12 07:27:20+02"",3220"
"3221,399,1,"""",284,1,"""",13,""2018-07-12 07:23:58+02"",3221"
"3222,546,"""","""",191,"""","""",19,""2018-07-12 07:05:19+02"",3222"
"3223,546,"""","""",191,"""","""",19,""2018-07-12 07:01:12+02"",3223"
"3224,39,2,"""",136,1,"""",19,""2018-07-12 06:51:23+02"",3224"
"3225,522,1,"""",83,"""","""",32,""2018-07-12 06:37:12+02"",3225"
"3226,127,"""","""",25,6,"""",6,""2018-07-12 05:41:52+02"",3226"
"3227,322,27,"""",278,1,"""",37,""2018-07-12 05:36:00+02"",3227"
"3228,36,19,"""",342,"""","""",26,""2018-07-12 05:29:18+02"",3228"
"3229,406,2,"""",25,6,"""",9,""2018-07-12 05:16:13+02"",3229"
"3230,126,2,"""",136,1,"""",22,""2018-07-12 05:01:35+02"",3230"
"3231,39,2,"""",332,1,"""",20,""2018-07-12 04:48:13+02"",3231"
"3232,91,2,"""",295,1,"""",5,""2018-07-12 04:38:49+02"",3232"
"3233,304,"""","""",571,2,"""",26,""2018-07-12 04:32:30+02"",3233"
"3234,25,6,"""",490,2,"""",9,""2018-07-12 04:04:08+02"",3234"
"3235,327,2,"""",170,"""","""",5,""2018-07-12 04:00:15+02"",3235"
"3236,183,"""","""",191,"""","""",19,""2018-07-12 03:59:58+02"",3236"
"3237,36,19,"""",591,"""","""",26,""2018-07-12 03:59:26+02"",3237"
"3238,592,"""","""",528,"""","""",19,""2018-07-12 03:59:38+02"",3238"
"3239,593,"""","""",61,"""","""",19,""2018-07-12 03:59:11+02"",3239"
"3240,583,"""","""",61,"""","""",19,""2018-07-12 03:56:32+02"",3240"
"3241,36,19,"""",540,17,"""",26,""2018-07-12 03:43:16+02"",3241"
"3242,594,20,"""",540,17,"""",26,""2018-07-12 03:41:31+02"",3242"
"3243,36,19,"""",595,17,"""",26,""2018-07-12 03:36:32+02"",3243"
"3244,36,19,"""",558,17,"""",26,""2018-07-12 03:33:13+02"",3244"
"3245,36,19,"""",595,17,"""",26,""2018-07-12 03:31:09+02"",3245"
"3246,36,19,"""",595,17,"""",26,""2018-07-12 03:28:06+02"",3246"
"3247,36,19,"""",595,17,"""",26,""2018-07-12 03:26:10+02"",3247"
"3248,36,19,"""",504,17,"""",26,""2018-07-12 03:23:43+02"",3248"
"3249,113,"""","""",170,"""","""",21,""2018-07-12 03:18:59+02"",3249"
"3250,165,13,"""",390,2,"""",32,""2018-07-12 02:45:05+02"",3250"
"3251,428,"""","""",46,"""","""",16,""2018-07-12 02:28:32+02"",3251"
"3252,48,"""","""",229,2,"""",32,""2018-07-12 02:13:39+02"",3252"
"3253,165,13,"""",229,2,"""",32,""2018-07-12 02:10:40+02"",3253"
"3254,48,"""","""",86,2,"""",32,""2018-07-12 01:55:05+02"",3254"
"3255,596,5,"""",85,2,"""",13,""2018-07-12 01:38:26+02"",3255"
"3256,390,2,"""",165,13,"""",13,""2018-07-12 01:37:58+02"",3256"
"3257,597,"""","""",342,"""","""",41,""2018-07-12 01:05:11+02"",3257"
"3258,154,5,"""",2,"""","""",15,""2018-07-12 00:47:42+02"",3258"
"3259,502,"""","""",230,1,"""",46,""2018-07-12 00:38:25+02"",3259"
"3260,502,"""","""",332,1,"""",46,""2018-07-12 00:37:41+02"",3260"
"3261,267,1,"""",598,20,"""",11,""2018-07-12 00:32:23+02"",3261"
"3262,10,1,"""",229,2,"""",15,""2018-07-12 00:21:42+02"",3262"
"3263,523,1,"""",68,25,"""",29,""2018-07-12 00:17:30+02"",3263"
"3264,332,1,"""",165,"""","""",29,""2018-07-12 00:16:57+02"",3264"
"3265,10,1,"""",515,"""","""",29,""2018-07-12 00:16:47+02"",3265"
"3266,523,1,"""",165,"""","""",46,""2018-07-12 00:09:03+02"",3266"
"3267,104,1,"""",287,2,"""",53,""2018-07-12 00:07:27+02"",3267"
"3268,523,1,"""",165,"""","""",46,""2018-07-12 00:01:53+02"",3268"
"3269,317,1,"""",390,2,"""",21,""2018-07-12 00:00:20+02"",3269"
"3270,317,1,"""",390,2,"""",21,""2018-07-11 23:52:38+02"",3270"
"3271,523,1,"""",165,"""","""",46,""2018-07-11 23:23:41+02"",3271"
"3272,24,"""","""",75,"""","""",37,""2018-07-11 23:15:51+02"",3272"
"3273,10,1,"""",179,2,"""",6,""2018-07-11 22:57:28+02"",3273"
"3274,482,7,"""",590,26,"""",52,""2018-07-11 22:52:24+02"",3274"
"3275,271,28,"""",332,1,"""",22,""2018-07-11 22:49:48+02"",3275"
"3276,10,1,"""",179,2,"""",1,""2018-07-11 22:04:41+02"",3276"
"3277,25,6,"""",10,1,"""",1,""2018-07-11 21:57:45+02"",3277"
"3278,25,6,"""",10,1,"""",1,""2018-07-11 20:50:11+02"",3278"
"3279,2,"""","""",155,5,"""",13,""2018-07-11 19:59:40+02"",3279"
"3280,25,6,"""",10,1,"""",1,""2018-07-11 19:55:15+02"",3280"
"3281,154,5,"""",2,"""","""",13,""2018-07-11 19:45:29+02"",3281"
"3282,599,"""","""",390,2,"""",9,""2018-07-11 18:31:49+02"",3282"
"3283,599,"""","""",390,2,"""",9,""2018-07-11 18:30:54+02"",3283"
"3284,599,"""","""",390,2,"""",9,""2018-07-11 18:30:11+02"",3284"
"3285,137,"""","""",390,2,"""",9,""2018-07-11 18:24:32+02"",3285"
"3286,140,"""","""",441,2,"""",9,""2018-07-11 18:24:30+02"",3286"
"3287,600,"""","""",201,"""","""",23,""2018-07-11 18:20:29+02"",3287"
"3288,443,"""","""",353,1,"""",1,""2018-07-11 17:54:43+02"",3288"
"3289,409,"""","""",353,1,"""",1,""2018-07-11 17:43:58+02"",3289"
"3290,482,7,"""",179,2,"""",26,""2018-07-11 16:12:06+02"",3290"
"3291,322,27,"""",328,17,"""",7,""2018-07-11 12:19:25+02"",3291"
"3292,15,2,"""",328,17,"""",26,""2018-07-11 12:00:08+02"",3292"
"3293,584,6,"""",411,1,"""",28,""2018-07-11 10:56:16+02"",3293"
"3294,584,6,"""",411,1,"""",6,""2018-07-11 10:51:30+02"",3294"
"3295,584,6,"""",411,1,"""",6,""2018-07-11 10:50:58+02"",3295"
"3296,584,6,"""",411,1,"""",6,""2018-07-11 10:50:21+02"",3296"
"3297,584,6,"""",411,1,"""",6,""2018-07-11 10:49:39+02"",3297"
"3298,584,6,"""",411,1,"""",6,""2018-07-11 10:49:06+02"",3298"
"3299,584,6,"""",411,1,"""",6,""2018-07-11 10:48:18+02"",3299"
"3300,584,6,"""",411,1,"""",6,""2018-07-11 10:47:47+02"",3300"
"3301,584,6,"""",411,1,"""",28,""2018-07-11 10:45:40+02"",3301"
"3302,584,6,"""",10,1,"""",6,""2018-07-11 10:37:11+02"",3302"
"3303,584,6,"""",10,1,"""",6,""2018-07-11 10:36:13+02"",3303"
"3304,584,6,"""",10,1,"""",1,""2018-07-11 10:23:12+02"",3304"
"3305,584,6,"""",10,1,"""",1,""2018-07-11 10:10:20+02"",3305"
"3306,584,6,"""",10,1,"""",1,""2018-07-11 09:38:08+02"",3306"
"3307,88,"""","""",411,1,"""",6,""2018-07-11 08:51:42+02"",3307"
"3308,88,"""","""",318,1,"""",28,""2018-07-11 08:46:32+02"",3308"
"3309,394,"""","""",601,"""","""",41,""2018-07-11 08:24:28+02"",3309"
"3310,584,6,"""",18,2,"""",1,""2018-07-11 08:23:10+02"",3310"
"3311,428,"""","""",46,"""","""",16,""2018-07-11 06:55:59+02"",3311"
"3312,602,2,"""",428,"""","""",16,""2018-07-11 06:32:27+02"",3312"
"3313,310,"""","""",13,2,"""",41,""2018-07-11 05:39:52+02"",3313"
"3314,13,"""","""",601,"""","""",41,""2018-07-11 05:24:41+02"",3314"
"3315,358,2,"""",2,"""","""",22,""2018-07-11 04:52:16+02"",3315"
"3316,2,"""","""",156,"""","""",22,""2018-07-11 04:40:25+02"",3316"
"3317,322,27,"""",232,"""","""",37,""2018-07-11 04:32:38+02"",3317"
"3318,456,2,"""",68,25,"""",23,""2018-07-11 04:03:44+02"",3318"
"3319,126,2,"""",522,1,"""",22,""2018-07-11 03:59:05+02"",3319"
"3320,503,1,"""",573,"""","""",8,""2018-07-11 03:41:56+02"",3320"
"3321,502,"""","""",503,1,"""",8,""2018-07-11 03:41:39+02"",3321"
"3322,503,1,"""",573,"""","""",8,""2018-07-11 03:36:47+02"",3322"
"3323,33,1,"""",270,"""","""",8,""2018-07-11 03:36:10+02"",3323"
"3324,51,25,"""",332,1,"""",2,""2018-07-11 03:26:25+02"",3324"
"3325,25,6,"""",10,1,"""",1,""2018-07-11 03:08:19+02"",3325"
"3326,33,1,"""",165,"""","""",29,""2018-07-11 03:02:34+02"",3326"
"3327,194,"""","""",310,"""","""",37,""2018-07-11 02:52:04+02"",3327"
"3328,10,1,"""",179,2,"""",1,""2018-07-11 02:40:43+02"",3328"
"3329,87,"""","""",10,1,"""",1,""2018-07-11 02:34:38+02"",3329"
"3330,309,2,"""",259,"""","""",63,""2018-07-11 02:25:01+02"",3330"
"3331,580,"""","""",259,"""","""",63,""2018-07-11 02:24:25+02"",3331"
"3332,95,"""","""",85,2,"""",63,""2018-07-11 02:22:38+02"",3332"
"3333,154,5,"""",6,"""","""",48,""2018-07-11 02:20:17+02"",3333"
"3334,136,1,"""",34,"""","""",47,""2018-07-11 02:19:35+02"",3334"
"3335,88,"""","""",10,1,"""",1,""2018-07-11 02:15:45+02"",3335"
"3336,419,5,"""",489,21,"""",28,""2018-07-11 01:52:31+02"",3336"
"3337,46,"""","""",128,"""","""",16,""2018-07-11 01:52:14+02"",3337"
"3338,512,"""","""",34,"""","""",25,""2018-07-11 01:52:12+02"",3338"
"3339,428,"""","""",170,"""","""",16,""2018-07-11 01:47:04+02"",3339"
"3340,46,"""","""",128,"""","""",16,""2018-07-11 01:36:54+02"",3340"
"3341,428,"""","""",128,"""","""",16,""2018-07-11 01:36:14+02"",3341"
"3342,176,17,"""",501,"""","""",46,""2018-07-11 01:29:52+02"",3342"
"3343,590,26,"""",179,2,"""",1,""2018-07-11 01:09:25+02"",3343"
"3344,122,"""","""",360,"""","""",33,""2018-07-11 00:50:12+02"",3344"
"3345,447,"""","""",24,"""","""",33,""2018-07-11 00:04:42+02"",3345"
"3346,584,6,"""",10,1,"""",6,""2018-07-10 23:57:15+02"",3346"
"3347,584,6,"""",126,2,"""",6,""2018-07-10 23:51:19+02"",3347"
"3348,67,"""","""",540,17,"""",41,""2018-07-10 23:51:10+02"",3348"
"3349,584,6,"""",126,2,"""",6,""2018-07-10 23:49:40+02"",3349"
"3350,603,17,"""",48,"""","""",24,""2018-07-10 23:29:48+02"",3350"
"3351,584,6,"""",33,1,"""",28,""2018-07-10 23:28:13+02"",3351"
"3352,224,2,"""",95,"""","""",62,""2018-07-10 23:25:07+02"",3352"
"3353,590,26,"""",179,2,"""",1,""2018-07-10 22:38:23+02"",3353"
"3354,345,7,"""",215,15,"""",5,""2018-07-10 22:36:03+02"",3354"
"3355,287,2,"""",590,26,"""",1,""2018-07-10 22:14:07+02"",3355"
"3356,590,26,"""",229,2,"""",1,""2018-07-10 21:59:15+02"",3356"
"3357,604,7,"""",568,2,"""",53,""2018-07-10 21:57:48+02"",3357"
"3358,318,1,"""",345,7,"""",35,""2018-07-10 21:27:31+02"",3358"
"3359,287,2,"""",104,1,"""",9,""2018-07-10 21:02:40+02"",3359"
"3360,605,"""","""",315,12,"""",46,""2018-07-10 20:48:08+02"",3360"
"3361,606,"""","""",607,"""","""",28,""2018-07-10 20:46:58+02"",3361"
"3362,15,2,"""",332,1,"""",22,""2018-07-10 20:34:34+02"",3362"
"3363,10,1,"""",25,6,"""",1,""2018-07-10 20:02:53+02"",3363"
"3364,15,2,"""",590,26,"""",22,""2018-07-10 20:01:37+02"",3364"
"3365,584,6,"""",10,1,"""",1,""2018-07-10 19:52:55+02"",3365"
"3366,154,5,"""",44,"""","""",21,""2018-07-10 19:32:40+02"",3366"
"3367,155,5,"""",44,"""","""",21,""2018-07-10 19:31:17+02"",3367"
"3368,155,5,"""",44,"""","""",21,""2018-07-10 19:30:10+02"",3368"
"3369,155,5,"""",44,"""","""",21,""2018-07-10 19:29:03+02"",3369"
"3370,15,2,"""",104,1,"""",9,""2018-07-10 19:17:26+02"",3370"
"3371,584,6,"""",10,1,"""",1,""2018-07-10 18:38:29+02"",3371"
"3372,25,6,"""",10,1,"""",1,""2018-07-10 18:14:34+02"",3372"
"3373,25,6,"""",10,1,"""",1,""2018-07-10 18:06:47+02"",3373"
"3374,466,"""","""",24,"""","""",41,""2018-07-10 17:56:58+02"",3374"
"3375,87,"""","""",415,1,"""",6,""2018-07-10 17:53:23+02"",3375"
"3376,88,"""","""",415,1,"""",6,""2018-07-10 17:50:44+02"",3376"
"3377,468,17,"""",2,"""","""",53,""2018-07-10 16:31:43+02"",3377"
"3378,322,27,"""",328,17,"""",37,""2018-07-10 14:32:38+02"",3378"
"3379,608,7,"""",149,2,"""",9,""2018-07-10 14:31:41+02"",3379"
"3380,18,2,"""",25,6,"""",1,""2018-07-10 10:36:18+02"",3380"
"3381,243,7,"""",165,"""","""",29,""2018-07-10 10:22:53+02"",3381"
"3382,326,17,"""",165,"""","""",24,""2018-07-10 09:01:53+02"",3382"
"3383,369,17,"""",48,"""","""",24,""2018-07-10 09:01:18+02"",3383"
"3384,584,6,"""",411,1,"""",28,""2018-07-10 08:48:43+02"",3384"
"3385,584,6,"""",411,1,"""",28,""2018-07-10 08:44:09+02"",3385"
"3386,584,6,"""",411,1,"""",1,""2018-07-10 08:38:14+02"",3386"
"3387,604,7,"""",25,6,"""",21,""2018-07-10 08:28:07+02"",3387"
"3388,506,"""","""",24,"""","""",41,""2018-07-10 08:21:15+02"",3388"
"3389,506,"""","""",160,"""","""",41,""2018-07-10 08:17:55+02"",3389"
"3390,506,"""","""",6,"""","""",41,""2018-07-10 08:14:34+02"",3390"
"3391,230,1,"""",165,"""","""",29,""2018-07-10 08:06:55+02"",3391"
"3392,405,2,"""",52,"""","""",41,""2018-07-10 07:24:32+02"",3392"
"3393,179,2,"""",411,1,"""",14,""2018-07-10 07:17:10+02"",3393"
"3394,322,27,"""",590,26,"""",15,""2018-07-10 06:25:28+02"",3394"
"3395,406,2,"""",25,6,"""",21,""2018-07-10 06:23:34+02"",3395"
"3396,450,"""","""",25,6,"""",28,""2018-07-10 06:06:30+02"",3396"
"3397,609,"""","""",160,"""","""",41,""2018-07-10 05:46:19+02"",3397"
"3398,144,2,"""",25,6,"""",1,""2018-07-10 05:44:14+02"",3398"
"3399,25,6,"""",450,"""","""",28,""2018-07-10 05:34:22+02"",3399"
"3400,86,2,"""",515,"""","""",13,""2018-07-10 05:34:20+02"",3400"
"3401,144,2,"""",450,"""","""",28,""2018-07-10 05:32:02+02"",3401"
"3402,609,"""","""",160,"""","""",41,""2018-07-10 05:25:47+02"",3402"
"3403,155,5,"""",390,2,"""",21,""2018-07-10 05:24:12+02"",3403"
"3404,610,1,"""",358,2,"""",5,""2018-07-10 05:17:12+02"",3404"
"3405,144,2,"""",25,6,"""",1,""2018-07-10 05:07:11+02"",3405"
"3406,432,1,"""",515,"""","""",13,""2018-07-10 04:50:14+02"",3406"
"3407,165,"""","""",278,1,"""",13,""2018-07-10 04:31:15+02"",3407"
"3408,202,"""","""",95,"""","""",22,""2018-07-10 04:26:07+02"",3408"
"3409,480,"""","""",564,"""","""",10,""2018-07-10 04:26:01+02"",3409"
"3410,144,2,"""",25,6,"""",1,""2018-07-10 04:17:42+02"",3410"
"3411,480,"""","""",611,2,"""",26,""2018-07-10 04:14:41+02"",3411"
"3412,378,1,"""",165,"""","""",13,""2018-07-10 04:09:21+02"",3412"
"3413,432,1,"""",165,"""","""",13,""2018-07-10 04:08:59+02"",3413"
"3414,612,"""","""",370,1,"""",41,""2018-07-10 03:52:25+02"",3414"
"3415,327,"""","""",6,"""","""",23,""2018-07-10 03:40:26+02"",3415"
"3416,418,"""","""",24,"""","""",23,""2018-07-10 03:39:56+02"",3416"
"3417,86,2,"""",165,"""","""",9,""2018-07-10 03:37:34+02"",3417"
"3418,86,2,"""",165,"""","""",9,""2018-07-10 03:36:32+02"",3418"
"3419,86,2,"""",165,"""","""",9,""2018-07-10 03:35:23+02"",3419"
"3420,508,17,"""",153,2,"""",16,""2018-07-10 03:35:15+02"",3420"
"3421,86,2,"""",165,"""","""",9,""2018-07-10 03:33:57+02"",3421"
"3422,86,2,"""",165,"""","""",9,""2018-07-10 03:33:01+02"",3422"
"3423,86,2,"""",165,"""","""",9,""2018-07-10 03:31:20+02"",3423"
"3424,86,2,"""",165,"""","""",9,""2018-07-10 03:30:18+02"",3424"
"3425,86,2,"""",136,1,"""",33,""2018-07-10 03:27:54+02"",3425"
"3426,405,2,"""",110,1,"""",41,""2018-07-10 03:25:00+02"",3426"
"3427,356,2,"""",130,1,"""",41,""2018-07-10 03:24:22+02"",3427"
"3428,613,"""","""",611,2,"""",26,""2018-07-10 03:19:49+02"",3428"
"3429,88,"""","""",148,2,"""",28,""2018-07-10 03:11:27+02"",3429"
"3430,406,2,"""",165,"""","""",16,""2018-07-10 03:10:39+02"",3430"
"3431,87,"""","""",179,2,"""",28,""2018-07-10 03:10:35+02"",3431"
"3432,406,2,"""",165,"""","""",16,""2018-07-10 03:09:41+02"",3432"
"3433,406,2,"""",165,"""","""",16,""2018-07-10 03:05:17+02"",3433"
"3434,79,2,"""",332,1,"""",5,""2018-07-10 03:04:48+02"",3434"
"3435,322,27,"""",165,"""","""",16,""2018-07-10 03:03:43+02"",3435"
"3436,406,2,"""",515,"""","""",16,""2018-07-10 03:02:57+02"",3436"
"3437,356,2,"""",254,1,"""",41,""2018-07-10 02:57:53+02"",3437"
"3438,332,1,"""",18,2,"""",6,""2018-07-10 02:28:40+02"",3438"
"3439,332,1,"""",179,2,"""",6,""2018-07-10 02:27:24+02"",3439"
"3440,5,2,"""",332,1,"""",6,""2018-07-10 02:26:20+02"",3440"
"3441,25,6,"""",378,1,"""",6,""2018-07-10 01:28:44+02"",3441"
"3442,25,6,"""",378,1,"""",6,""2018-07-10 01:27:41+02"",3442"
"3443,584,6,"""",503,1,"""",28,""2018-07-10 01:26:10+02"",3443"
"3444,25,6,"""",318,1,"""",6,""2018-07-10 01:25:14+02"",3444"
"3445,25,6,"""",318,1,"""",6,""2018-07-10 01:24:32+02"",3445"
"3446,25,6,"""",378,1,"""",6,""2018-07-10 01:23:56+02"",3446"
"3447,25,6,"""",318,1,"""",6,""2018-07-10 01:23:09+02"",3447"
"3448,88,2,"""",53,1,"""",28,""2018-07-10 01:22:20+02"",3448"
"3449,25,6,"""",318,1,"""",6,""2018-07-10 01:22:18+02"",3449"
"3450,87,2,"""",318,1,"""",6,""2018-07-10 01:20:10+02"",3450"
"3451,25,6,"""",503,1,"""",6,""2018-07-10 01:19:39+02"",3451"
"3452,584,6,"""",53,1,"""",6,""2018-07-10 01:18:36+02"",3452"
"3453,25,6,"""",503,1,"""",6,""2018-07-10 01:18:23+02"",3453"
"3454,87,2,"""",332,1,"""",28,""2018-07-10 01:16:42+02"",3454"
"3455,25,6,"""",378,1,"""",6,""2018-07-10 01:16:07+02"",3455"
"3456,51,25,"""",104,1,"""",37,""2018-07-10 01:12:55+02"",3456"
"3457,126,2,"""",51,25,"""",37,""2018-07-10 01:09:34+02"",3457"
"3458,5,2,"""",332,1,"""",15,""2018-07-10 01:09:29+02"",3458"
"3459,25,6,"""",88,2,"""",6,""2018-07-10 01:05:10+02"",3459"
"3460,584,6,"""",279,2,"""",6,""2018-07-10 01:04:48+02"",3460"
"3461,584,6,"""",88,2,"""",6,""2018-07-10 01:04:07+02"",3461"
"3462,25,6,"""",196,2,"""",6,""2018-07-10 01:03:46+02"",3462"
"3463,126,2,"""",362,1,"""",30,""2018-07-10 00:59:04+02"",3463"
"3464,590,26,"""",179,2,"""",6,""2018-07-10 00:58:35+02"",3464"
"3465,590,26,"""",179,2,"""",6,""2018-07-10 00:57:15+02"",3465"
"3466,590,26,"""",179,2,"""",6,""2018-07-10 00:56:34+02"",3466"
"3467,350,2,"""",332,1,"""",1,""2018-07-10 00:55:23+02"",3467"
"3468,25,6,"""",179,2,"""",6,""2018-07-10 00:54:30+02"",3468"
"3469,584,6,"""",179,2,"""",6,""2018-07-10 00:54:04+02"",3469"
"3470,378,1,"""",584,6,"""",6,""2018-07-10 00:51:10+02"",3470"
"3471,545,1,"""",506,"""","""",41,""2018-07-10 00:44:24+02"",3471"
"3472,584,6,"""",332,1,"""",6,""2018-07-10 00:28:48+02"",3472"
"3473,25,6,"""",503,1,"""",6,""2018-07-10 00:28:38+02"",3473"
"3474,88,2,"""",503,1,"""",6,""2018-07-10 00:28:15+02"",3474"
"3475,537,"""","""",38,15,"""",33,""2018-07-10 00:26:19+02"",3475"
"3476,87,2,"""",284,1,"""",6,""2018-07-10 00:25:32+02"",3476"
"3477,568,2,"""",503,1,"""",6,""2018-07-10 00:21:57+02"",3477"
"3478,568,2,"""",284,1,"""",6,""2018-07-10 00:20:25+02"",3478"
"3479,25,6,"""",284,1,"""",6,""2018-07-10 00:19:12+02"",3479"
"3480,568,2,"""",503,1,"""",6,""2018-07-10 00:18:50+02"",3480"
"3481,584,6,"""",284,1,"""",6,""2018-07-10 00:18:46+02"",3481"
"3482,568,2,"""",284,1,"""",6,""2018-07-10 00:17:58+02"",3482"
"3483,584,6,"""",415,1,"""",6,""2018-07-10 00:17:24+02"",3483"
"3484,568,2,"""",284,1,"""",6,""2018-07-10 00:17:23+02"",3484"
"3485,568,2,"""",332,1,"""",6,""2018-07-10 00:16:37+02"",3485"
"3486,25,6,"""",362,1,"""",6,""2018-07-10 00:15:42+02"",3486"
"3487,584,6,"""",415,1,"""",6,""2018-07-10 00:14:57+02"",3487"
"3488,25,6,"""",415,1,"""",6,""2018-07-10 00:14:39+02"",3488"
"3489,584,6,"""",415,1,"""",6,""2018-07-10 00:14:16+02"",3489"
"3490,25,6,"""",503,1,"""",28,""2018-07-10 00:14:04+02"",3490"
"3491,25,6,"""",332,1,"""",6,""2018-07-10 00:13:33+02"",3491"
"3492,568,2,"""",415,1,"""",6,""2018-07-10 00:11:22+02"",3492"
"3493,196,2,"""",332,1,"""",6,""2018-07-10 00:10:42+02"",3493"
"3494,179,2,"""",25,6,"""",28,""2018-07-10 00:10:10+02"",3494"
"3495,88,2,"""",284,1,"""",6,""2018-07-10 00:09:58+02"",3495"
"3496,614,"""","""",156,"""","""",10,""2018-07-10 00:08:29+02"",3496"
"3497,87,2,"""",332,1,"""",6,""2018-07-10 00:07:51+02"",3497"
"3498,149,2,"""",232,"""","""",47,""2018-07-10 00:07:49+02"",3498"
"3499,615,"""","""",156,"""","""",10,""2018-07-10 00:07:13+02"",3499"
"3500,110,1,"""",273,"""","""",6,""2018-07-10 00:01:51+02"",3500"
"3501,87,2,"""",25,6,"""",28,""2018-07-10 00:01:08+02"",3501"
"3502,278,1,"""",179,2,"""",1,""2018-07-09 23:57:01+02"",3502"
"3503,93,"""","""",415,1,"""",6,""2018-07-09 23:44:46+02"",3503"
"3504,363,"""","""",332,1,"""",28,""2018-07-09 23:36:52+02"",3504"
"3505,584,6,"""",503,1,"""",28,""2018-07-09 23:34:46+02"",3505"
"3506,584,6,"""",91,2,"""",6,""2018-07-09 23:31:45+02"",3506"
"3507,345,7,"""",53,1,"""",22,""2018-07-09 23:25:18+02"",3507"
"3508,369,17,"""",284,1,"""",15,""2018-07-09 23:23:32+02"",3508"
"3509,334,17,"""",332,1,"""",15,""2018-07-09 23:22:01+02"",3509"
"3510,2,"""","""",508,17,"""",9,""2018-07-09 23:08:13+02"",3510"
"3511,93,"""","""",87,2,"""",6,""2018-07-09 23:06:25+02"",3511"
"3512,91,2,"""",332,1,"""",6,""2018-07-09 23:02:46+02"",3512"
"3513,25,6,"""",88,2,"""",6,""2018-07-09 23:00:46+02"",3513"
"3514,345,7,"""",104,1,"""",30,""2018-07-09 22:55:54+02"",3514"
"3515,91,2,"""",25,6,"""",6,""2018-07-09 22:38:15+02"",3515"
"3516,144,2,"""",332,1,"""",6,""2018-07-09 22:23:29+02"",3516"
"3517,91,2,"""",332,1,"""",6,""2018-07-09 22:22:08+02"",3517"
"3518,91,2,"""",332,1,"""",6,""2018-07-09 22:20:04+02"",3518"
"3519,590,26,"""",25,6,"""",1,""2018-07-09 22:18:46+02"",3519"
"3520,25,6,"""",332,1,"""",1,""2018-07-09 22:05:21+02"",3520"
"3521,590,26,"""",25,6,"""",1,""2018-07-09 22:03:26+02"",3521"
"3522,616,"""","""",317,1,"""",11,""2018-07-09 21:58:44+02"",3522"
"3523,617,"""","""",317,1,"""",11,""2018-07-09 21:58:12+02"",3523"
"3524,524,"""","""",367,2,"""",19,""2018-07-09 21:44:33+02"",3524"
"3525,584,6,"""",332,1,"""",1,""2018-07-09 21:40:22+02"",3525"
"3526,25,6,"""",332,1,"""",1,""2018-07-09 21:39:02+02"",3526"
"3527,10,1,"""",87,2,"""",1,""2018-07-09 21:05:07+02"",3527"
